id	corpus	emotion	domain
14252	"Paping #11 by various older issue of a deluxe anthology by some interesting-looking creators; the real showpiece was issue #14, with its solid wood covers and impressive prints 'n comics mishmash interior, the whole thing bound by red shoelaces; I just didn't have the roughly $30 needed to spend on it by that point in the show, though."	sadness	blog
14254	"Pulphope.A by Paul Pope a show exclusive, I think; not the full Pope art book coming soon from AdHouse, but a 200 copy ashcan with some exclusive stuff."	noemotion	blog
14261	Because I can't just have a bedroom with bookshelves and dressers, or everyone would know something was wrong with me. And there is something wrong with me, but I just can't figure it out.	sadness	blog
14265	I guess it's hard to read about a condition when you don't know the name of it.	noemotion	blog
14266	I didn't always have this problem.	noemotion	blog
14267	Actually, I don't remember much about my childhood.	sadness	blog
14268	All this not sleeping has a terrible way of playing with your memory.	fear	blog
14269	I don't only feel like the days stretch on interminably.	noemotion	blog
14274	It's not like a sleep in on the weekend.	noemotion	blog
14275	I'd tell my doctor, but I don't go to a doctor.	noemotion	blog
14276	I weigh about 180 lbs, I'm about 5', 10, I don't have anything that seems to be wrong with me. I have these weird scars on my neck.	noemotion	blog
14278	I would say it was from some drunken night of excess, but I've never blacked out either.	noemotion	blog
14279	Oh, I get drunk, but nothing seems to happen to me where I forget.	noemotion	blog
14281	It's unfair that I can remember things like that so well, yet I can't even tell you much about what happened in the rest of my life.	sadness	blog
14287	I, on the other hand, have nothing to go home to.	sadness	blog
14288	I suppose the cold should annoy me. But it doesn't. I begin to take off my shoes.	noemotion	blog
14290	No one is in the lake, and I think everyone thinks something is wrong with me. Something is wrong me, but I still don't know what.	sadness	blog
14291	A person walks by me and says something, but I don't know what, and I'm singing something, but I can't place to tune.	noemotion	blog
14293	I don't listen to music, but I know this song.	noemotion	blog
14301	Mind you, I've been treated like the asshole of the house for the past couple of weeks, and I didn't even do anything at all to deserve it.	anger	blog
14302	But it's all good when folks need or want something, isn't it.	joy	blog
14307	It's pretty awful- there's not much else to say about it.	disgust	blog
14311	I really can't imagine what her family and friends are going through right now because it's a really unnecessary situation- she did not have to die and that's probably the saddest part.	sadness	blog
14320	i didn't see her on Wednesday so i was surprised to find her at the shelter this morning.	surprise	blog
14321	once we got a the top of the trail and started to head down some spastic switch got turned on because she started acting a jumpy, darting all over the place, picking up stones, randomly chewing on tree roots, etc. she probably wanted to play but there's not much room for that on the trail especially on the way down a steep trail.	noemotion	blog
14325	he has a bad left eye which i don't think he has any vision.	noemotion	blog
14326	"during the run we were calling him Lance since he was nameless because when he was laying on his back in the grass he would kick his legs like he was riding a bike; i wrote this stuff down on his sheet but i guess the officer's didn't like the name."	noemotion	blog
14328	I didn't even think about what I was wearing or anything and just left.	noemotion	blog
14329	His dad didn't mind us taking pictures but I think this boy did.	noemotion	blog
14352	No, not the new first season, the William Hartnell black and white forty years ago suck it I'm the first Doctor first season.	noemotion	blog
14355	I spent the majority of the day up in Madison hi Robby, I would have waved but I'm not sure where your house is.	noemotion	blog
14361	It's not so much a matter of the early bird getting the worm as it is the procrastinating bird getting splattered by the semi out on I-90.	disgust	blog
14363	I can't believe it.	surprise	blog
14368	In October the Museums close quite early 1:20pm, so by the time we got in we didn't have a whole lot of time to see things.	sadness	blog
14369	I would have loved to see the Library, but we didn't get to it.	sadness	blog
14373	Didn't have to wait too long, though.	noemotion	blog
14374	I can't believe they do that.	surprise	blog
14377	I've been trying not to think about my life back home, but sometimes it sneaks in, uninvited.	sadness	blog
14380	i was very attentive, and it didn't seem like she was gonna break, so i just stayed there and eventually it stopped and i passed out again.	sadness	blog
14385	all my plans were shot to shit cause the cell waves were all packed and i couldn't get in touch with my friends very well.	anger	blog
14386	and there was a storm at the same time so that didn't help.	fear	blog
14388	then i needed a drink and naturally don't have beer, and i expected all the beer at the supermarket to be warm.	anticipation	blog
14411	Later, there's a phone booth that rings for visitors to pick up, but our timing is never quite right.	surprise	blog
14417	She is looking better than she did, but hasn't eaten anything, so I hope she continues to heal.	anticipation	blog
14420	I think he knows not to cross the line he crossed once before.	noemotion	blog
14421	There wasn't really nothing on campus I could do that I felt like doing.	other	blog
14433	I think the cashier made a mistake, but I didn't say anything.	surprise	blog
14435	It's a SanDisk Micro 1.0 GB jump drive, so not a bad deal.	joy	blog
14437	my guy hasn't seen me for about 4 months, so I wanted to look nice.	anticipation	blog
14438	I've not been acting like myself and I know it.	fear	blog
14442	As I have said before I am happily not taking a class this semester, but these two particular functions were ones that were not to be missed.	joy	blog
14470	There was no formal system of notation, making composing very difficult and time-consuming.	noemotion	blog
14472	Renaissance 1450 - 1600: Humans discovered that Earth is not the center of the universe, so classical music changed along with the rest of the arts.	noemotion	blog
14479	Anyway, classical music wasn't even called classical music back in this time.	noemotion	blog
14480	You can find nearly all of the most popular composers in this era, namely Mozart and Beethoven both of whom didn't know they were writing classical.	noemotion	blog
14497	The autoplay in each entry will be set to off, but please don't be shy, click play.	noemotion	blog
14500	8 of the pro arguments consist of someone listing what I take to be every single county in Oregon from which there are no appellate judges.	noemotion	blog
14503	All in all, most of the arguments are not very convincing one way or the other.	disgust	blog
14509	There seemed to be at least a smidgen of personal experience reflected in that argument, something not really present anywhere else.	noemotion	blog
14510	So I'm leaning slightly in favor, although I mostly don't see how it will make that big of a difference.	noemotion	blog
14511	again, kerstin has proven to herself how she isn't who she wants to be yet.	noemotion	blog
14515	i don't like making decisions b/c i don't want to make the wrong one.	fear	blog
14516	there are no wrong decisions, only different outcomes! but i can't.	noemotion	blog
14518	i talked to her today, she's ok. still a mess since i left from what my dad's told me but nothing new there.	sadness	blog
14531	and im not talking about the stalker hugs Confused! those do not count, crying.	sadness	blog
14532	haven't had any major fights w/ roomies, not even small ones.	noemotion	blog
14545	besides the usual mary had a little lamb and junk i can play swing low sweet chariot, silent night, chopin's funeral march, and i taught myself hurt by nine inch nails/johnny cash by ear because i couldn't find any proper sheet music for it.	noemotion	blog
14556	Markets do not measure everything accurately, and I find this assumption to be disgusting.	disgust	blog
14557	Biodiversity isn't measured because it is more complex than one transaction.	noemotion	blog
14558	And the Walmartisation of the world changes markets for the worse for labour, making people a mere slot in a computerised schedule, with no regard for their free time.	disgust	blog
14561	It makes everything homogeneous in texture, sure, but you never are able to enjoy it in its own context.	joy	blog
14562	Let's not promote gambling the security and livelihoods of people just because they're a few thousand miles away or brown.	disgust	blog
14568	Plus, in such a secretive government, wouldn't this promote corruption.	noemotion	blog
14570	And there's really no reason to encourage those who can afford to gamble on this sort of thing to do something so dispicable and amoral.	disgust	blog
14572	There is so much room for the worst of humanity in doing things like this, let's not encourage it, please.	disgust	blog
14578	Does no one see the problem with that logic.	disgust	blog
14582	As long as terrorists exist, we can't get out of Iraq.	noemotion	blog
14583	As long as there are any terrorists anywhere doing anything, we can't pull out.	disgust	blog
14584	The state of Iraq, what the Iraqi people want, all of that jazz, it's never spoken of at times like these.	sadness	blog
14586	I'd also like to point out that the liberal complaint is not that we're fighting terrorists, it's that we're NOT fighting terrorists.	noemotion	blog
14588	I'm worried that too many people, both in politics and out, don't appreciate the seriousness of the threat to American security and the evil of the enemy that faces us, Mr. Lieberman said at the Waterbury event.	fear	blog
14596	I am, by no means, an art critic.	noemotion	blog
14602	I had never before seen a work by any of the Masters - the closest I have ever gotten to a Michelangelo is watching Teenage Mutant Ninja Turtles.	noemotion	blog
14603	It's easy to Google Image search Monet and look at the results, but pictures and posters hold no candle to the real deal.	noemotion	blog
14606	Like I said, I'm no judge of art.	noemotion	blog
14612	I can't find any good images of the weird displays, so to view some you have to look here at the International Body Worlds Online Store.	noemotion	blog
14613	Again, I am no judge of art, and the fact that this exhibit has drawn record numbers of people hint at the possibility that I am off-base.	noemotion	blog
14615	Now, people can see that organs are not the cartoonish objects that one sees in a book.	noemotion	blog
14620	Then again, I'm not a good judge of art.	noemotion	blog
14624	However, some of the knock-offs might not be as professional personally, I'd avoid them if I were you.	disgust	blog
14625	I won't make any more comments about it, and leave it in your hands.	noemotion	blog
14636	I don't except them to, because my Dad is taking my brother golfing as previously stated, and my mother hates the mall more than she hates anything else.	disgust	blog
14643	i freakin hate when you get in a bad mood and its not just one thing.	anger	blog
14646	and im not trying to be mean but if i say i dislike someone and you are like why why why and i try to explain but you're just like thats stupid you shouldnt dislike her it pisses me off if i have to defend myself for disliking someone.	anger	blog
14650	It wasn't because I was sad though.	noemotion	blog
14653	I woke up to Jon picking up my head and saying my name, but I couldn't hear him.	noemotion	blog
14656	I know I have not been writing 4 a long time.	trust	blog
14657	I will never try one again and i suggest you do the same.	disgust	blog
14659	I did not climb very high up but was not bad either.	noemotion	blog
14671	But it was wasn't so bad since I got to hang out with Lauren the night before :]To make this somewhat shorter.	joy	blog
14672	My charges were.50 short, but apparently that's not a horrible thing.	fear	blog
14682	What's more, I could tell the subjects themselves were coming to me much easier than they did, say, 5 years ago- so it wasn't simply a matter of more lax evaluation.	noemotion	blog
14690	If it hadn't been so important I'd have refused their invitation anyway- who's going to watch the shop while I'm gone.	noemotion	blog
14691	While I've got every faith in my employees abilities, I wouldn't like to think about what could happen if.	fear	blog
14692	I sent the last one that came around off with such a red face, it was a wonder he didn't pass out.	anger	blog
14693	It's good that I'm old enough to learn lessons on my own and not from others, either by teaching or example, because people are stupid.	disgust	blog
14694	Seven hours on the road in two days, and I've come to the conclusion that most people have no concept of what turn signals, speed limits, and restroom sinks are for.	disgust	blog
14698	There wasn't even a cursory, pretend wash amounting to little more than a cold water rinse.	noemotion	blog
14701	"While I have no doubt whatsoever that my equipment is clean and disease free I devote at least as much attention to cleaning that as I do my hands; any women dating these boys should be weary of the possible filth that probably accompanies sexual relations with him if he can't even take care of his hands, I cannot say the same for others, and cannot vouch for where their hands have been prior to touching the same surfaces that I have, such as the toilet seat, flush lever, and door handles."	disgust	blog
14702	Hey assholes, explain to your children where their cold sores came from: Daddy didn't wash his hands in the restroom, then he cleaned the ketchup off your face, and now you have herpes.	disgust	blog
14707	You know, it's like the Airport Mall here in Bangor: the automatic doors, for instance, aren't necessarily automatic anymore.	disgust	blog
14709	But it was nice to get out to the movies with Holly, I don't get to see her very much at all in any role other than as mom, and as a single male with no kids, it's hard to associate myself with parents.	joy	blog
14711	Not that Erin has a problem, she loves kids and works with them, but I've never honestly been much of a kid person.	noemotion	blog
14714	You can't beat them, you can't yell and foam at the mouth, but you can't ignore it either.	anger	blog
14715	But unlike that said territory, children grow-up at some point, and most at least realize that you can't just go around pissing people off.	anticipation	blog
14717	The plot was just full of loopholes, there wasn't even any gratuitous boobage that you might otherwise associate with a Hollywood movie that stars an entire cast of nothing but athletic women.	disgust	blog
14718	No, these weren't the oh I'm cute, see my ta-tas? kind of athleticly built women, these were the see me hang from the roof of a cave by my fingernails type, the I don't even need a sportsbra kind of actual athletes.	surprise	blog
14724	I don't find the idea of poking around in the dark deep in the bowels of the earth very entertaining at all, I don't think our ancestors, devoid of electric flashlights and safety equipment would be any more inclined to risking their life for so worthless an enterprise.	disgust	blog
14729	It's alright, it's like American Choppers in that I enjoy it if there's really nothing else to watch.	joy	blog
14734	Look at Superman: the original television Reeves was a fatman in tights with no issues, his movie successor had human flaws and frailties.	noemotion	blog
14735	An ordinary boy, with an ordinary name, but ordinary's just not good enough today.	sadness	blog
14740	Imagine: three lanes of traffic, none of it moving, for the better part of two hours.	anger	blog
14741	Come Scarborough, I jumped back on, since Route One was pretty packed, and I didn't want to go through downtown Portland.	noemotion	blog
14748	Fosse's career was never the same.	sadness	blog
14749	Yeah, cocky, supercilious Marco Starnoni who eats as if he had been walking in the desert feasting on nothing but manna for forty years.	disgust	blog
14760	He saw the play unfolding but had no way to brace for it because of the high throw and the simultaneous arrival of me and the ball.	surprise	blog
14767	Pete Rose scores the game-winning run and Ray Fosse, the Indians' seemingly promising beacon, is never the same ball player.	joy	blog
14772	There is nothing like being in a train wreck at home plate especially if you hang on to the ball for the out.	anticipation	blog
14773	Joe said it doesn't happen that often so it doesn't bother him.	noemotion	blog
14795	So I went to take out my 60 dollars, and it said I couldn't take it, because my available funds was limited to 6 dollars.	anger	blog
14797	It wouldn't bother me much, except the last government cheque I deposited had no hold on it.	anger	blog
14799	So, here I am with money RIGHT there that I can't get a hold of, and I really want to spend it at the Furmeet on Monday.	anger	blog
14801	I get the feeling Dad doesn't want Sam to go weird on him.	anticipation	blog
14803	He's pretty old fashioned, but not rude about it.	noemotion	blog
14808	Now I need to find a place to put all my stuff at Andrea's. I know my DVD shelf would have no problem finding a place in the livingroom, but the computer, the bed, the dresser, and my electronics would need to find a home in my room.	anticipation	blog
14810	There's no way I could put my chairs there, and I don't want to trash em, I would like to give them to a friend or something at the least.	disgust	blog
14814	as when I asked the representative, they said that as long as I paid my 400 dollars, I wouldn't have to worry about the rest of my costs until OSAP made a decision, and until then, I could go ahead, schedule, and do my thing.	joy	blog
14817	Same deal, I have the number written down on a piece of paper so I don't forget when the time comes.	noemotion	blog
14818	I also have my MoCoMotion password and username right here, not to mention my OSAP access number, and all the numbers I need to call right here with me. I am PREPARED.	anticipation	blog
14829	I am looking to drive more so I can get my G2, I am solid in my belief that I am going to Brantford on the 26th, I am no longer indecisive, I want to get away from the issue between my parents, and I am looking to be very assertive for college.	anticipation	blog
14835	Problem is, I can't do any of these things right now, so I keep them all in mind, and become impatient to get access to a phone, and I am gonna look up info on the shuttlebus.	noemotion	blog
14836	Courses just opened up, so it's not like I'm late, they've been open for a whole 12 hours, and I can register until mid September, so I've got some time, however, I don't want to wait, that's why I went on the site this morning to do it ASAP.	anticipation	blog
14838	I will be okay until I move to Andreas, and for a little while afterwards, I'm in no rush, but I want to be ahead of the crowd.	noemotion	blog
14842	I mean, I told her on July 25th, or somewhere around there, that I'd come help out, and I wasn't backing out this time.	noemotion	blog
14846	In fact, I sent her an email, and she still hasn't responded, so I don't know when she'll be here.	noemotion	blog
14852	People like him bug me, not because they disagree with me, but because when you disagree with them, they resort to insults, and we all know how men need to have big balls and can't lose to another man, people always fall into a fight, or as it's known online, a flame war.	disgust	blog
14853	I try to stay out of them, as I can't stand my intelligence being lowered to their level, but sometimes I just want to do what Jay and Silent Bob did.	disgust	blog
14862	In case I don't see you, good afternoon, good evening, and goodnight.	noemotion	blog
14874	I just can't believe it.	surprise	blog
14878	But it didn't hurt and it didn't seem to be bleeding to much so I shrugged ot off and went to bed.	surprise	blog
14884	That does not even begin to address the loss of our civil liberties and the insidious spread of a Gestapo or KGB-like mentality that most of America just seems to be blissfully unaware of.	disgust	blog
14885	The government can and WILL find you no matter what steps you take to try and get some privacy.	anger	blog
14899	Some questions wasn't even discussed.	noemotion	blog
14903	i didn't even get a jolt when i saw her face on comments.	noemotion	blog
14910	I guess I'm not going to continue with this any more.	disgust	blog
14912	My brain seems dead and most probably won't be able to keep up with everything else that I'm sure is going to be thrown at me. If people's minds could be weirded out.	sadness	blog
14920	I do not agree with her as my basic needs are not fulfilled yet.	anger	blog
14923	Yet, I do not know the means to achieve them.	sadness	blog
14926	All those tools, buzzing, blinding light in the face, and the doctor over you with a mask can't tell if his smiling or what.	fear	blog
14927	don't want them to fall out, while chewin' on something.	noemotion	blog
14931	He won't have to commute across three states anymore, but it'll still be a hassle for anyone to visit me or to plan for me to get home.	noemotion	blog
14934	I've considered not coming home for holidays to see my family because I dislike this town so much.	disgust	blog
14940	I'm not sure why I did that, or why I allowed that to happen, or whatever.	surprise	blog
14945	at first i wasn't convinced that i would literally make friendships to last a life time but that changed as soon as we got on the plane.	surprise	blog
14947	you made this trip amazing and i don't know what i'm gonna do without you.	joy	blog
14949	lets just say i never want to drive a manual car again.	disgust	blog
14950	It's not like much has happened since last year.	noemotion	blog
14952	What if nothing goes as planned and I can't get a job and I'm stuck doing something that I hate.	fear	blog
14962	The goal was to go to sleep and never wake up, but after taking 32 of those dreadful cold pills that put scars on my kidney in the first place, death was becomming all too real too fast.	sadness	blog
14969	I have so much long-term work that I'm not sure if I'll get it all finished with band practice every night, a football game friday, and a competition all day Saturday.	sadness	blog
14973	The courts and my lawyer and my therapist and my mom are all getting mad because I don't have all this time in the world to hang out with my Dad for a few hours.	anger	blog
14976	Don't be afraid to weigh in on the subject.	noemotion	blog
14980	Don't be afraid to weigh in on the subject.	fear	blog
14983	i told mom i am paying rent, she said no you arent!.	surprise	blog
14985	i dont want her to think that i will never take her suggestions as useful or necessary, because i cant say that wont happen.	noemotion	blog
14989	and anything she says, no matter how sweet the voice is is nasty and mean spirited.	disgust	blog
15002	Then they fucked around with my teeth, which never hurt except for the clamp, but I was on edge, because it felt like it was about to hurt, like any moment they might hit a nerve.	anger	blog
15003	so the nurse was doing suction, and she accidently hit the rubber sheath across my mouth isolating the tooth which made a very loud noise in my ear, so I flinched, and the dentist was like It's not big deal, show her it's nothing to be afraid of so she did it again and I really freaked out, really flinched and even cried out and then I starting crying.	surprise	blog
15004	Anyway it wasn't too bad, except they didn't do any fillings, so I still have a loser mouth.	sadness	blog
15010	my spendy muscles are, like, twitching in anticipation but i don't know.	anticipation	blog
15015	she's living at home with her parents now and she's not feeling very good about herself.	sadness	blog
15019	He had wanted to call either Yohji or Schuldig last night, but Deguchi had kept him busy attending a ball, not returning home until three in the morning.	noemotion	blog
15021	At least they hadn't needed to be anywhere until lunch this morning.	noemotion	blog
15022	And Deguchi didn't have another social function planned until tomorrow night.	surprise	blog
15024	And Brad couldn't wait to get home.	anticipation	blog
15028	I didn't go to Speech this morning because there was nothing else for me to turn in.	sadness	blog
15031	Even Aaron played, although he hadn't signed up.	noemotion	blog
15037	I wanted to wipe the green-and-purple whiskers off with my hands, but was afraid of making it worse, so I didn't do anything.	noemotion	blog
15041	He - you know, he had that big coat, and his hair was all shiny and slicked back - and he doesn't smile - so, we just thought. Ryan waved his hands abruptly to show what it was they thought.	noemotion	blog
15045	I'm so scared that everytime that I see you it's going to be my last time and I never want to leave your side.	fear	blog
15058	They want us to not criticize the Zionists who give the Jews a bad name, because of how much Zionists influence U.S. foriegn policy in the name of Israel.	noemotion	blog
15062	Dictators like Fidel Castro and Kim Jong Il oversee police-states, but aren't purveyors of actual communism as espoused by Marx.	disgust	blog
15068	For that matter, it looks as if it could be happening right now, no matter what -ism you slap it with.	noemotion	blog
15069	"And it makes pretty clear the idea that the continuation of this charade of voting booths and elected officials is never going to turn America around and make it the Utopia that many hope it will become; unless the people get serious about organizing and ceasing this selfish, alienating style of life that we cling to."	disgust	blog
15072	We live to work, but work is not our collective life.	noemotion	blog
15074	Only after we have been put through the schools, which teach us not to think for ourselves or question what we're taught, only after we're encouraged to seek higher learning in order to make the highest dollar, do we then enter a life-long engagement in a vocation that keeps us away from the things we actually wish to do.	sadness	blog
15076	"The dollar buys a nickel's worth; banks are going bust; shopkeepers keep a gun under the counter; punks are running wild in the street, and there's nobody anywhere who seems to know what to do, and there's no end to it."	disgust	blog
15080	Well, I'm not going to leave you alone.	anger	blog
15081	I don't want you to write to your Congressman, because I wouldn't know what to tell you to write.	noemotion	blog
15082	I don't know what to do about the depression and the inflation and the Russians and the crime in the street.	sadness	blog
15083	and I'm not going to take this anymore.	anger	blog
15085	Longing is not for the faint of heart, but longing will make you weak in the heart.	joy	blog
15088	The only thing is where I work is a tax law firm place and I don't know any of the terms so I'm learning as I go.	noemotion	blog
15089	Luckily I don't have to do much with numbers cause I deal mostly with the phone, oh and did I mention they don't mind if we're on AIM, check our e-mail, or look up random stuff online as long as we get our work done.	joy	blog
15092	I won't pay attention in class and miss assignments, I'm always afraid I'm going to forget to do something or something's gonna spring up on me and AAAAAAH.	fear	blog
15095	I can't pay attention, I can't think straight, I can't even talk.	fear	blog
15096	People will be talking and I'll want to join in on the conversation but I won't have anything to SAY so when I do say something it's last minute and flustered and everybody looks at me like.	fear	blog
15110	It wasn't performed by Lionel Ritchie this time, but by Faith No More.	noemotion	blog
15114	We have all had or are still having, perhaps for the rest of our lives our encounters with stupid people, but it's the ones who just won't stop bothering you that are among some of the worst.	disgust	blog
15122	Isn't it aggravating when someone is practically demanding you to hang out with them.	anger	blog
15123	Sure, it's nice to see people wanting to be within your presence, but when they step over the line and enter the realm of stupidity, self-esteem issues and denial of self-being, well then I want to do nothing but kick you in the fucking baby maker.	disgust	blog
15127	I am never totally sure who is reading people who don't have time or inclination to comment.	noemotion	blog
15128	or maybe there is nothing worth comment upon?and that influences what I share, too.	noemotion	blog
15129	I tend to have great ideas about commentary about midday, and don't get around to blogging until later and the mood has passed.	sadness	blog
15131	Having the girls baptized is not something I will regret, as I plan to raise them cognizant of and faithful to the faith.	trust	blog
15132	They can always choose not to go to church.	noemotion	blog
15134	I an not afraid of having lots of children.	joy	blog
15135	I am not afraid of having another child.	anticipation	blog
15138	The next time I actually get you on the phone when you're not atired bnot in the mood or cjust plain not wanting to talk to me please don't elect to watch a movie instead of having a conversation with me. It's these types of choices that make it hard for me to justify trying to be your friend.	sadness	blog
15148	And It got ruled that it was my vehicles fault not mine, and the I got minimum sentence possible for my ticket.	noemotion	blog
15150	No biggy, but it was not angled no popped tire and the smoke was dark black, I know that's not normal.	noemotion	blog
15153	So i Told him it was on fire I dont think he heard me, So i grabbed his smeater and yanked him out of the car, he stumbled back, dropped his shit and looked at me pissed what the fuck lady we got about four or five steps from the vehicle when the gas tanked popped not a hollywood explosion here people and burning gas flew out everywhere, catching the grass on fire, blowing out both rear tires and because the door was open, the interior of the vehicle started going up in flames.	surprise	blog
15155	The news people showed up, talked to the kid and he pointed at me while I was telling the cop I had to go, because i really did not want to be late, and I left.	noemotion	blog
15167	He does not know this yet, I need to call him this week.	noemotion	blog
15168	I can't wait to go on a night drive with Brian and just chill out there for awhile.	anticipation	blog
15169	But Maria does not want me too, so Paul came in for me. My finger needs to get better faster.	anticipation	blog
15174	I can't relate to 99% of humanity.	disgust	blog
15175	After watching the middle-aged geeky character, Seymour Steve Buscemi in Ghost World, I can't but help agreeing with him.	joy	blog
15176	Okay, I can relate to more than 1% of humanity, but lately I don't like it's more than 25%.	disgust	blog
15177	And not even that I can't relate, or try to.	noemotion	blog
15178	And I don't mean don't fit in in a sort of sad-emo-subculture-wearing black all the time thing.	noemotion	blog
15181	But, back to reasons that I don't relate to *74%* of humanity:.	sadness	blog
15182	I don't think that the place to meet a potential love interest is at a party.	noemotion	blog
15184	I don't think it's okay to display women provocatively everywhere just to sell a product.	disgust	blog
15185	I am, quite honestly, furious and they WILL be getting an angry letter from me, even though won't care, I'm sure because as much as they would like you to think that they aren't part of the machine they are.	anger	blog
15186	Go ahead, care about the environment, but don't care about demeaning women.	disgust	blog
15187	I don't like the movie Top Gun.	disgust	blog
15188	I don't think money buys happiness.	noemotion	blog
15189	I don't think sex begets happiness.	noemotion	blog
15190	I actually take notice of nice days, smells, etc. and appreciate it, appreciate the luxuriousness of things like that and let it effect me.  I don't just trample it in my Uggs.	joy	blog
15191	I try not to listen to rap because it perpetuates stereotypes.	disgust	blog
15193	People are just rude and selfish, and I know I'm victim too, but I don't want to be like that.	disgust	blog
15195	It's part of getting older, and that sounds cliched, that makes me realize that I'm not a fan of the typical college girl thing.	noemotion	blog
15196	Its not my bag and I don't really even want to be around it.	disgust	blog
15200	And where are the intelligent, attractive, respectful guys who aren't frat boys, who just wear jeans and t-shirts and $30 tennis shoes, who like to read and watch movies.	noemotion	blog
15209	"It's the second stanza that caught my attention; more specifically, it's those two first lines: It's the heart afraid of breaking that never learns to dance./It's the dream afraid of waking that never takes the chance."	joy	blog
15211	"Nothing grand, mind you; this is one that must be handled with a delicate touch: nothing rash, nothing rushed let it flow."	trust	blog
15212	I have considered the possibility for a while now, but I have been apprehensive, and I did not act on what I felt.	sadness	blog
15213	And then, just the other day, I was driving down 470 on the way to college, listening to 105.5, and a beautiful song came on that I had not heard before.	surprise	blog
15215	The words made me think Now I have thought, and thought, and you who know me best will not be surprised that I thought some more.	noemotion	blog
15221	I didn't see Will Smith although the French Prince is usually my shit, I think I would have had to punch him on behalf of everyone who's heard Switch, but the girl on the elevator with me said she had just randomly seen Mike Myers.	anger	blog
15223	Of course, as soon as she came in, John came over and said, You realize, Molly, that you're not allowed visitors, and we will have to give you thirty more lashes.	noemotion	blog
15229	At one point I apologized for being so nervous and they told me that there were people a lot worse and that I wasn't using the words uh and um as often as others had been.	surprise	blog
15240	I never would do that, but I had to because I was speculating about the whole thing.	noemotion	blog
15242	when I got home I was really nervous I hadn't talk to Gareth for 2 days because of college.	fear	blog
15244	Then he said that he's not worried about her taking him away from me.	anticipation	blog
15247	all i can say in my defense is that whatever they're thinking isn't true.	noemotion	blog
15254	You don't know their middle name or the age of their sister.	noemotion	blog
15255	Yet you know things about them that not even their parents know, and it doesn't matter.	noemotion	blog
15259	I didn't even mean to.	noemotion	blog
15264	I didn't get around to it last night, but I will, and he is quite the little photogenic looking type.	noemotion	blog
15273	I don't know if anyone read the blog I posted last night.	noemotion	blog
15274	I stand by what I said in that I don't know if I'm going to be filming ever again.	noemotion	blog
15275	It wasn't meant to be that way, but it was.	noemotion	blog
15276	I really don't know how you put up with me.	noemotion	blog
15289	i don't know why.	noemotion	blog
15290	i didn't think the focus was there but it is there now.	noemotion	blog
15292	Even it maybe means i won't see you screen again.	noemotion	blog
15294	I can't remember all the little details or they just don't make much sense.	noemotion	blog
15303	I can't imagine my bedroom without all these books.	noemotion	blog
15321	My husband who was not going to work today.	noemotion	blog
15347	But I don't' think so.	noemotion	blog
15354	And they weren't kidding.	noemotion	blog
15358	Haloumi has nothing to do with Feta.	noemotion	blog
15361	But we didn't let that discourage us.	noemotion	blog
15379	It's nothing a strong woman such as myself cannot handle with a little bit of DragonForce and mental pep talks.	noemotion	blog
15384	It's nothing a strong woman such as myself cannot handle with a little bit of DragonForce and mental pep talks.	noemotion	blog
15411	is there anything that Einstein did that I couldn't do.	noemotion	blog
15412	Simply because that is not where I have been directing my energy to.	noemotion	blog
15413	however most people don't exert the mental energy required to expand your train of thought.	noemotion	blog
15435	I haven't been quite in my head, Dad woke me up early because he brought breakfast home, and then I went back to bed.	noemotion	blog
15436	I didn't go with my parents to Grandma's.	noemotion	blog
15472	I asked the sub if he did not mind my taking over, and of course he complied.	noemotion	blog
15506	You never go to Cape Cod, you go down the Cape.	noemotion	blog
15519	If you don't know what to get me for christmas, get me some socks.	noemotion	blog
15530	don't get another one for 25 more years.	noemotion	blog
15537	I DON'T KNOW.	noemotion	blog
15540	He sleeps most of the day and then never sleeps at night.	noemotion	blog
15543	All I know is that I have no time to do anything anymore.	noemotion	blog
15549	Wouldn't that be a gig!.	noemotion	blog
15556	I don't drink anymore.	noemotion	blog
15570	At least I haven't bought any in about four days.	noemotion	blog
15574	Man. ?I just can't seem to keep out of trouble.	noemotion	blog
15578	There always seems to be much to do around here and we don't seem to get much done.	noemotion	blog
15602	that's all that matters isn't it.	noemotion	blog
15606	oh right, i forgot, that's a no go area either.	noemotion	blog
15613	'I'm not recieving the paper.	noemotion	blog
15616	What am I supposed to say other than 'we did not recieve your ''supposed'' recent payment.'.	noemotion	blog
15620	So, no cubicle job for life for me.	noemotion	blog
15631	And I didn't try to touch him.	noemotion	blog
15653	yeah- I'm not going anywhere.	noemotion	blog
15658	"Speaking of the famous Amos' - not the cookie people, ; - the AFLAC founders- I passed Dan Amos in the hallway yesterday."	noemotion	blog
15663	I don't know what to do.	noemotion	blog
15665	Apparently, it was not Wayne alone who was misled.	noemotion	blog
15667	Now, they don't know yet when that will be, but I don't care.	noemotion	blog
15670	Keep in mind that we had only just moved in together at that time and he didn't know much about whelping pups.	noemotion	blog
15682	And I'm basically packed becuase I never unpacked anything except clothes really.	noemotion	blog
15689	well for many reason that i`d rather not name online.	noemotion	blog
15698	I have been so focused on this course and going to work with my dad, that I really don't know what to think anymore.	noemotion	blog
15705	If I didn't have the desire to be better than what I currently am, would I have impetus to keep living at all.	noemotion	blog
15711	But then one of my housemates, who was already up, informed me that no, it was that the electricity wasn't working anywhere in the house.	noemotion	blog
