id	corpus	emotion	domain
9209	Eight years for Damilola killers	anger	newsheadline
9210	fuck off.	anger	blog
9211	Sorry for the ranting post, but I'm just really annoyed that here I am, struggling with all my internal demons about my weight loss, and someone like this, with no concept of struggle, can just pay someone to lose it for him.	anger	blog
9212	My only plausible explanation is that I want out.	anger	blog
9213	Friday After Next is the kind of film that could only be made by African-Americans because of its broad racial insensitivity towards African-Americans .	anger	moviereview
9214	So back on the pike, putting up with traffic, speeds picked up to well above where they should have been, things cleared a little north of Lewiston, a little more above Augusta, but it was still pretty frigging busy all the way up.	anger	blog
9215	It's pretty disgusting.	anger	blog
9216	Especially when it's a bloody government cheque.	anger	blog
9217	I cannot believe the nerve of this man. God.	anger	blog
9218	Attorneys point fingers in fight between Ryan O'Neal and son	anger	newsheadline
9219	I will not play the part that others have chosen for me.	anger	blog
9220	The second reason I was pissed was because not only was my friend is dying from this disease and has had it the entire time that we have been friends, but to my knowledge has not taken the appropriate care of himself that a person with HIV should be taking.	anger	blog
9221	Lawmaker seeks iPod ban in crosswalks in New York	anger	newsheadline
9222	The nikab, or taliban style cover, is not an Islamic practice.	anger	blog
9223	What the hell am I going to do when I get back home.	anger	blog
9224	Isn't it aggravating when someone is practically demanding you to hang out with them.	anger	blog
9225	Shiite fighters arrested in crackdown, Iraq says	anger	newsheadline
9226	first let me say, this is one of the stupidest fucking reasons to be once again pissy with someone.	anger	blog
9227	I got mad.	anger	blog
9228	What the hell am I going to do when I get back home.	anger	blog
9229	or convert everyone to Islam, or just blow you up one by one in a fucking plane, train, or automobile.	anger	blog
9230	chris had a problem with words too,and his anger.	anger	blog
9231	Abbas condemns Israeli massacre in northern Gaza Strip	anger	newsheadline
9232	Then she comes up to me and starts yelling at me.	anger	blog
9233	My only plausible explanation is that I want out.	anger	blog
9234	Imagine: three lanes of traffic, none of it moving, for the better part of two hours.	anger	blog
9235	because when you piss us off, we have to used measured restraint.	anger	blog
9236	The movie itself sucked.	anger	blog
9237	fucking A.	anger	blog
9238	Tricky bastards.	anger	blog
9239	I pick up my phone ON THE BALCONY and call the cops wihle I'm walking behind this joker.	anger	blog
9240	To suggest that a couple of disorganized idiots trying to replicate Yousef's 1995 plot is more evil and more dangerous than what they did is beyond off-base, beyond stupid.	anger	blog
9241	I think the most important thing I can say about this city, is that all of the rumors: That the city's dirty, the people are rude, the language barrier is insurmountable, the metro is incomprehensible, you things will be stolen, that they hate Americans.	anger	blog
9242	I know I shouldn't have been snotty about it but I thought it was fucking obvious.	anger	blog
9243	Sean Penn , you owe Nicolas Cage an apology .	anger	moviereview
9244	I started talking to him about why he was so mad, and he said you called me retarded, and I explained that he was being a prick.	anger	blog
9245	I mean, we already need 133 ish hours to graduate which, for you non college people, is about 8-10 more than any engineering major and more than that more for a non engineering major.	anger	blog
9246	The BOO! machine runs full-time at the White House these days.	anger	blog
9247	Frustration rises as North Korea nuclear talks stall	anger	newsheadline
9248	Isn't it aggravating when someone is practically demanding you to hang out with them.	anger	blog
9249	Iran warns will hit back at US if attacked	anger	newsheadline
9250	focuses on Joan 's raging hormones and sledgehammers the audience with Spanish inquisitions about her `` madness '' so much that I became mad that I wasted 123 minutes and $ 9.50 on this 21st century torture device .	anger	moviereview
9251	Then they fucked around with my teeth, which never hurt except for the clamp, but I was on edge, because it felt like it was about to hurt, like any moment they might hit a nerve.	anger	blog
9252	I know I shouldn't have been snotty about it but I thought it was fucking obvious.	anger	blog
9253	i mean i have my reason to dislike someone and you shouldnt question them cuz you arent me and you dont know and just stop.	anger	blog
9254	I am in such a bad mood and I'm playing the blame game in my head, getting angry at people for things that are really quite trivial.	anger	blog
9255	Who are you calling fat?	anger	newsheadline
9256	I can hear it thru the headphones and over the music im listening to.	anger	blog
9257	AND I'M ANNOYED.	anger	blog
9258	Qualities that were once amusing are becoming irritating .	anger	moviereview
9259	"Three angry customers	 as a matter of fact, that last week alone at Pier 1 was the only week where I met troublesome customers."	anger	blog
9260	Kanishka bombing case: Inquiry judge threatens to quit	anger	newsheadline
9261	I am, quite honestly, furious and they WILL be getting an angry letter from me, even though won't care, I'm sure because as much as they would like you to think that they aren't part of the machine they are.	anger	blog
9262	I told him he was a f----ing a--hole and gave him a negative rating.	anger	blog
9263	Iran warns will hit back at US if attacked	anger	newsheadline
9264	The job was frustrating today.	anger	blog
9265	They followed, but Daniel took two minutes to look back at me. I was angry.	anger	blog
9266	Mind you, I've been treated like the asshole of the house for the past couple of weeks, and I didn't even do anything at all to deserve it.	anger	blog
9267	then he calls again and, knowing that's the international sign for pick up the frickin' phone, i picked it up thinkin' there was something wrong with him.	anger	blog
9268	It 's getting harder and harder to ignore the fact that Hollywood is n't laughing with us , folks .	anger	moviereview
9269	Then they were cutting this damn tree down, and they made me go with then by dragging me over since I didn't want to go, and when I tried to sneak away.	anger	blog
9270	Maybe a full case too, because the lil black pocket thing it came with is a little too snug, I have to force the lil bitch into it all the time.	anger	blog
9271	The movie itself sucked.	anger	blog
9272	-- is a crime that should be punishable by chainsaw .	anger	moviereview
9273	It's flat-out disgusting.	anger	blog
9274	YOU LIKE ALMOST HIT ME OMG. she said, tossing her dyed blonde hair like an enraged horse, nostrils flaring.	anger	blog
9275	Stitch is a bad mannered , ugly and destructive little **** .	anger	moviereview
9276	That is because - damn it !	anger	moviereview
9277	However, there are several things I know full well I've been between mediocre and bad at in the past- theoretical math, foreign languages, public speaking.	anger	blog
9278	I finally snapped and yelled out the door at the last two DOES ANYONE WASH THEIR FRIGGING HANDS AFTER USING THE BATHROOM ANYMORE.	anger	blog
9279	thus getting myself more pissed and less willing to finish what i was just trying to say.	anger	blog
9280	I am currently angry because I want Jarred to take me for DQ Blizzard.	anger	blog
9281	The 1960s rebellion was misdirected : you ca n't fight your culture .	anger	moviereview
9282	Helps to remind the First World that HIV/AIDS is far from being yesterday 's news .	anger	moviereview
9283	The summit - a slap in the face of the Palestinians	anger	newsheadline
9284	Francophiles will snicker knowingly and you 'll want to slap them .	anger	moviereview
9285	its your fault, it really is.  so when i'm standing in line, or waiting around, i'll be thinking of you.	anger	blog
9286	I forgot how demeaning BME classes are.	anger	blog
9287	All I know is that first, you've got to get mad.	anger	blog
9288	and im not trying to be mean but if i say i dislike someone and you are like why why why and i try to explain but you're just like thats stupid you shouldnt dislike her it pisses me off if i have to defend myself for disliking someone.	anger	blog
9289	Mind you, I've been treated like the asshole of the house for the past couple of weeks, and I didn't even do anything at all to deserve it.	anger	blog
9290	He whatevered me. UGH.	anger	blog
9291	Peter Jackson will never work for me again	anger	newsheadline
9292	He whatevered me. UGH.	anger	blog
9293	Frenchie Fucked Off.	anger	blog
9294	What is so wrong about REMEMBERING the weekend.	anger	blog
9295	I will not play the part that others have chosen for me.	anger	blog
9296	However, there are several things I know full well I've been between mediocre and bad at in the past- theoretical math, foreign languages, public speaking.	anger	blog
9297	Doesn't seem fair, not at all.	anger	blog
9298	So how the holy fuck did the cave-dwellers get a MOOSE through.	anger	blog
9299	You've gotta say, I'm a human being, goddammit.	anger	blog
9300	I'm sorry someone died, but to mislead me like that is inexcusable.	anger	blog
9301	other than that hed get offended or pissed off or ignorant about it.	anger	blog
9302	Grrrr - I then spent the next 10 minutes or so turning everything off in the house, switching the safety switch back on, and then sequentially turning everything back on until the safety was tripped.	anger	blog
9303	Frenchie Fucked Off.	anger	blog
9304	Sheldon and I told him to shut up.	anger	blog
9305	I mean, we already need 133 ish hours to graduate which, for you non college people, is about 8-10 more than any engineering major and more than that more for a non engineering major.	anger	blog
9306	I told him he was a f----ing a--hole and gave him a negative rating.	anger	blog
9307	those pegs are hard to push back in, especially the E string peg, that was a real bitch.	anger	blog
9308	even tho i have work on monday which is my bday cause shop rite sucks my dick.	anger	blog
9309	They talked about how it would be nice if some of the appellate judges understood how farms operate when lawsuits against farmers come up.	anger	blog
9310	Not to mention the same learning experiences and new discoveries or opinionated ideas towards me that always seem to change week to week, so whatever.	anger	blog
9311	and I was on a fucking BIKE.	anger	blog
9312	Plus, all this stuff is being forced on me with my Dad.	anger	blog
9313	Anyhow her dad asked her then at the table but why would you be angry with your dad.	anger	blog
9314	The nikab, or taliban style cover, is not an Islamic practice.	anger	blog
9315	I forgot how demeaning BME classes are.	anger	blog
9316	how about you ignore us, we'll ignore you, you all can go to heaven and we can all be infidels and suffer through our evil.	anger	blog
9317	The summit - a slap in the face of the Palestinians	anger	newsheadline
9318	And every sigle one of them are furious.	anger	blog
9319	Congolese soldiers riot, loot over pay issue	anger	newsheadline
9320	And he said that since he started drugs, he's a prick.	anger	blog
9321	And then the dispatcher was all pissy with me over some redelivery shenanigans I was doing wrong.	anger	blog
9322	go to their houses and smash their faces in because they like to aggravate.	anger	blog
9323	The courts and my lawyer and my therapist and my mom are all getting mad because I don't have all this time in the world to hang out with my Dad for a few hours.	anger	blog
9324	All in all, I'm satisfied with the bigger picture and angry as fuck at the smaller details, but that's what keeps you going, isn't it.	anger	blog
9325	And for some reasons I dislike doing politic cause manipulating, mostly people, are what it does.	anger	blog
9326	UGH.	anger	blog
9327	Urgh.	anger	blog
9328	Italy to try US soldier for agent's Iraq death	anger	newsheadline
9329	-LRB- Lin Chung 's -RRB- voice is rather unexceptional , even irritating -LRB- at least to this Western ear -RRB- , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .	anger	moviereview
9330	Again, makes me so angry.	anger	blog
9331	Lies, damned lies, and divorce	anger	newsheadline
9332	and I was on a fucking BIKE.	anger	blog
9333	You can't beat them, you can't yell and foam at the mouth, but you can't ignore it either.	anger	blog
9334	And the government still owes me 680 dollars.	anger	blog
9335	how about you ignore us, we'll ignore you, you all can go to heaven and we can all be infidels and suffer through our evil.	anger	blog
9336	if i ever live with a girl, that bitch better be clean.	anger	blog
9337	Vaccine mandate upsets legislators	anger	newsheadline
9338	I'd like to tell Sally to go eat shit.	anger	blog
9339	Anger at release of two held over beheading plot	anger	newsheadline
9340	Im rather sick of myspace.	anger	blog
9341	Bitch.	anger	blog
9342	Ex-suspect slams anti-terror laws	anger	newsheadline
9343	The BOO! machine runs full-time at the White House these days.	anger	blog
9344	He's like yeah he would wait a couple of weeks and delete her.	anger	blog
9345	It's been a week and I'm still really pissed off.	anger	blog
9346	Now, I know that I will reach this place soon enough, but damn it feels like it is taking forever.	anger	blog
9347	I hate going to the dentist, well hate is a strong word.	anger	blog
9348	I began pushing for the group to start doing more for themselves and for everyone else that was around them.	anger	blog
9349	rather it steals what precious ones you have left.	anger	blog
9350	AND we're required to have this new kind of remote control clicker which none of the libraries have for free check out, so I have to pay $20 +$12.50 activation fee for something that doesn't work consistently, eats batteries, and will provide me with 3 and a half months of use.	anger	blog
9351	Sean Penn , you owe Nicolas Cage an apology .	anger	moviereview
9352	I dislike negative, non-beneficial to me change in people and things.	anger	blog
9353	i freakin hate when you get in a bad mood and its not just one thing.	anger	blog
9354	I emailed the seller and told him about it and he was very arrogant and rude.	anger	blog
9355	It's about a fucking jacket.	anger	blog
9356	No, I'm not a stupid chick for those of you that may be wondering.	anger	blog
9357	He keeps yelling and pounding his feet on the floor.	anger	blog
9358	Plus, all this stuff is being forced on me with my Dad.	anger	blog
9359	It wouldn't bother me much, except the last government cheque I deposited had no hold on it.	anger	blog
9360	Sheldon and I told him to shut up.	anger	blog
9361	this film is not a love letter for the slain rappers , it 's a taunt - a call for justice for two crimes from which many of us have not yet recovered .	anger	moviereview
9362	couldn't the fucking terrorists decide to get caught, you know, after i landed.	anger	blog
9363	Pledge: I was abused in frat hazing	anger	newsheadline
9364	and im not trying to be mean but if i say i dislike someone and you are like why why why and i try to explain but you're just like thats stupid you shouldnt dislike her it pisses me off if i have to defend myself for disliking someone.	anger	blog
9365	I hate fucking pills.	anger	blog
9366	if you read history instead of fucking dogma all the god damn time you'd realize we're perfectly capable of raining destruction upon ourselves in a very effective manner, thank you very much.	anger	blog
9367	stupid ass hole.	anger	blog
9368	which is worse than pissing us off.	anger	blog
9369	its your fault, it really is.  so when i'm standing in line, or waiting around, i'll be thinking of you.	anger	blog
9370	im going to be trashed.	anger	blog
9371	Fucking seriously kid.	anger	blog
9372	Questions, only questions, with no answers.	anger	blog
9373	To suggest that a couple of disorganized idiots trying to replicate Yousef's 1995 plot is more evil and more dangerous than what they did is beyond off-base, beyond stupid.	anger	blog
9374	Work was fucked up.	anger	blog
9375	It's so rude.	anger	blog
9376	I'm definately done bitching for now.	anger	blog
9377	Catania punished for fan violence	anger	newsheadline
9378	Abbas condemns Israeli massacre in northern Gaza Strip	anger	newsheadline
9379	Botched hangings in Iraq speed sectarianism	anger	newsheadline
9380	Never wanting to go out with someone again.	anger	blog
9381	Fucking seriously kid.	anger	blog
9382	The government can and WILL find you no matter what steps you take to try and get some privacy.	anger	blog
9383	And he said that since he started drugs, he's a prick.	anger	blog
9384	A couple of times Sheldon would say things to him and he would get angry and tell him to shut up.	anger	blog
9385	Attorneys point fingers in fight between Ryan O'Neal and son	anger	newsheadline
9386	Lies, damned lies, and divorce	anger	newsheadline
9387	Questions, only questions, with no answers.	anger	blog
9388	ugh.	anger	blog
9389	Work was fucked up.	anger	blog
9390	I haven't really been going out much and it just makes me mad since I told myself this summer I'd make the best of it since I'd be going to university in September.	anger	blog
9391	What the fuck.	anger	blog
9392	fucking A.	anger	blog
9393	I have a friend that is gonna die, probably sooner than later, and I was  angry because some of the choices he has made in the last few years have cut his time down to virtually nothing.	anger	blog
9394	And who would be the bastard who profits off of the destruction of my workplace and life.	anger	blog
9395	go to their houses and smash their faces in because they like to aggravate.	anger	blog
9396	if i ever live with a girl, that bitch better be clean.	anger	blog
9397	I dislike negative, non-beneficial to me change in people and things.	anger	blog
9398	I don't have them and I'm still here.	anger	blog
9399	Argh.	anger	blog
9400	We're struggling with my bike.	anger	blog
9401	So sorry to have misunderstand you, it would help if you learned how to write.	anger	blog
9402	The courts and my lawyer and my therapist and my mom are all getting mad because I don't have all this time in the world to hang out with my Dad for a few hours.	anger	blog
9403	It's flat-out disgusting.	anger	blog
9404	Grrrr - I then spent the next 10 minutes or so turning everything off in the house, switching the safety switch back on, and then sequentially turning everything back on until the safety was tripped.	anger	blog
9405	In Kenya's capital, a sense that danger is ever stronger	fear	newsheadline
9406	It's the pervasive spread of Big Brother Is Watching You that concerns me. Some people say we only have to put up with this for two more years while I say, Get me a job in Canada.	fear	blog
9407	The result is mesmerizing -- filled with menace and squalor .	fear	moviereview
9408	afraid that it would ruin your friendship with them as well as your friendship with another person.	fear	blog
9409	Afraid, confused, without a road map.	fear	blog
9410	IDF shells Lebanese Army positions across northern border	fear	newsheadline
9411	Ice storm brings chaos in U.S.	fear	newsheadline
9412	So I tell him it took me FOREVER To tell him but i was shakey and nervous to.	fear	blog
9413	The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .	fear	moviereview
9414	UK workers on alert for letter bombs	fear	newsheadline
9415	Planned cesareans not risk-free, group warns	fear	newsheadline
9416	I was beginning to worry I'de have to put it off for yet another term.	fear	blog
9417	Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person.	fear	blog
9418	oh, earthquake was rated highest at a 6.6.	fear	blog
9419	I dislike going to the dentist.	fear	blog
9420	More intellectually scary than dramatically involving .	fear	moviereview
9421	Peretz orders IDF to respond with force to north border attacks	fear	newsheadline
9422	Group: Video shows chopper go down	fear	newsheadline
9423	We try to find comfortable space and head down a winding staircase that seems to get smaller as it gets to the bottom.	fear	blog
9424	Fear hinders black marrow donation	fear	newsheadline
9425	Chilling in its objective portrait of dreary , lost twenty-first century America .	fear	moviereview
9426	Ottawa must redefine 'terror'	fear	newsheadline
9427	I'm scared to death about getting a job after school.	fear	blog
9428	she makes me all nervous and tense.	fear	blog
9429	Not to mention I find her to be incredibly intimidatingsp.	fear	blog
9430	So I did and I got so panicy that I only got to the 6th page.	fear	blog
9431	Truly horrifying footage of a Disney character orgy backstage at one of their shows.	fear	blog
9432	Houston, she's got some problems	fear	newsheadline
9433	Life in Gaza steadily worsens	fear	newsheadline
9434	A realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .	fear	moviereview
9435	Oh well its nothing too too bad but its making me nervous.	fear	blog
9436	Can North Korea be trusted?	fear	newsheadline
9437	afraid that you will be hurt yet again.	fear	blog
9438	It 's haunting .	fear	moviereview
9439	There would be a constant trepedation that there is no gold at the end of that rainbow.	fear	blog
9440	just once I would love to not have to worry about that sort of thing.	fear	blog
9441	So he kinda knew something was wrong.	fear	blog
9442	Russia to strengthen its military muscle	fear	newsheadline
9443	Double bus-bombing kills three in Lebanon	fear	newsheadline
9444	IDF shells Lebanese Army positions across northern border	fear	newsheadline
9445	"Most thrillers send audiences out talking about specific scary scenes or startling moments 	 `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home ."	fear	moviereview
9446	Hurricane Paul nears Category 3 status	fear	newsheadline
9447	"Most thrillers send audiences out talking about specific scary scenes or startling moments 	 `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home ."	fear	moviereview
9448	Do you worry that you're not liked.	fear	blog
9449	Sometimes I wonder how in the world I made it in, and every day I wonder how I'm going to make it through.	fear	blog
9450	Filipino woman kidnapped in Nigeria	fear	newsheadline
9451	I was psyched.	fear	blog
9452	Houston, she's got some problems	fear	newsheadline
9453	Terror officials see Al Qaeda chiefs regaining power	fear	newsheadline
9454	If you 're in the right B-movie frame of mind , it may just scare the pants off you .	fear	moviereview
9455	The threat implied in the title Pokmon 4ever is terrifying -- like locusts in a horde these things will keep coming .	fear	moviereview
9456	You just know something terrible is going to happen .	fear	moviereview
9457	How long til you break.	fear	blog
9458	Trolley Square shooting leaves 6 dead, including gunman	fear	newsheadline
9459	despite the terror.	fear	blog
9460	Undoubtedly the scariest movie ever made about tattoos .	fear	moviereview
9461	The threat implied in the title Pokmon 4ever is terrifying -- like locusts in a horde these things will keep coming .	fear	moviereview
9462	It's the dream afraid of waking that never takes the chance.	fear	blog
9463	what i was worried about, someone trying to steal money off my card, isnt going to happen.	fear	blog
9464	... a haunting vision , with images that seem more like disturbing hallucinations .	fear	moviereview
9465	So I called the cops and followed him till he went into the dark, then I left it to the cops.	fear	blog
9466	So I did and I got so panicy that I only got to the 6th page.	fear	blog
9467	But my beloved G.P., who usually just prescribes stuff for me over the phone, starts throwing around words like orthopedic, surgery, and x-rays and I start thinking, oh shit.	fear	blog
9468	She then tells me that she's gonna test me for gonorrhea, but also that she's gonna have to test me for HIV.	fear	blog
9469	Ice storm smacks roads, power	fear	newsheadline
9470	Somalia declares state of emergency	fear	newsheadline
9471	On a more serious note, just open up any paper or online news provider and you will find things that *should* alarm you, and which definitely are bothering me! Here is just an example from Yahoo News:.	fear	blog
9472	Of course, when faced with the unknown many of us would turn around and run back.	fear	blog
9473	Now this merits explaining: before the World Cup began, if you waved a German flag in the streets, you would probably be called a Nazi and at the very least labeled as a radical right wing nutter.	fear	blog
9474	The second day I went in and I was so paranoid.	fear	blog
9475	I'm still pretty freaked out by the piano exam next week.	fear	blog
9476	A portrait of hell so shattering it 's impossible to shake .	fear	moviereview
9477	And I 've decided to leave a light on every night from now on .	fear	moviereview
9478	Then I think if I commit myself to this person only, what if I'm missing out on someone else.	fear	blog
9479	freaky.	fear	blog
9480	Freed kidnap suspect: my terror at police raid	fear	newsheadline
9481	Don't be afraid to weigh in on the subject.	fear	blog
9482	Memo from Frankfurt: Germany relives 1970s terror as 2 seek release from jail	fear	newsheadline
9483	So I kept walking and then the other dog that crossed the street comes back running at me and I said OHH SHIT.	fear	blog
9484	A chilling tale of one of the great crimes of 20th Century France : the murder of two rich women by their servants in 1933 .	fear	moviereview
9485	My charges were.50 short, but apparently that's not a horrible thing.	fear	blog
9486	Deaths linked to flu vaccine	fear	newsheadline
9487	Somalia declares state of emergency	fear	newsheadline
9488	Undoubtedly the scariest movie ever made about tattoos .	fear	moviereview
9489	Malone does have a gift for generating nightmarish images that will be hard to burn out of your brain .	fear	moviereview
9490	Really scared.	fear	blog
9491	`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .	fear	moviereview
9492	An old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts .	fear	moviereview
9493	Deaths linked to flu vaccine	fear	newsheadline
9494	The title , alone , should scare any sane person away .	fear	moviereview
9495	` They ' begins and ends with scenes so terrifying I 'm still stunned .	fear	moviereview
9496	What if nothing goes as planned and I can't get a job and I'm stuck doing something that I hate.	fear	blog
9497	War is close, Ethiopia tells Somali rebels	fear	newsheadline
9498	All those tools, buzzing, blinding light in the face, and the doctor over you with a mask can't tell if his smiling or what.	fear	blog
9499	Ice storm cripples central U.S.	fear	newsheadline
9500	It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .	fear	moviereview
9501	my paranoia really knows no bounds.	fear	blog
9502	Malone does have a gift for generating nightmarish images that will be hard to burn out of your brain .	fear	moviereview
9503	The government wants us to be afraid of terrorists so that they can pass more questionable legislation that makes it easier to control us.	fear	blog
9504	Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person.	fear	blog
9505	WASHINGTON - While the British terror suspects were hatching their plot, the Bush administration was quietly seeking permission to divert $6 million that was supposed to be spent this year developing new homeland explosives detection technology.	fear	blog
9506	A disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by Philip Glass .	fear	moviereview
9507	Russian bird flu outbreak is deadly Asian strain	fear	newsheadline
9508	They want us to be scared of protesting and dissenting in the name of freedom, because there are more of us than there are of THEM.	fear	blog
9509	A single lightning bolt from the sky can make a lifetime of panic and worry all worthless.	fear	blog
9510	Frantic 911 call in Ryan O'Neal case	fear	newsheadline
9511	Hussein's niece pleads for father's life	fear	newsheadline
9512	Doomsday Clock ticking away	fear	newsheadline
9513	How do you know that smoke is not from a tire, and the car could be on fire.	fear	blog
9514	Which, to be honest, was making Brad slightly nervous.	fear	blog
9515	So i did, and then the second dog growls at me too, and Im like  Should I run or keep walking.	fear	blog
9516	The second day I went in and I was so paranoid.	fear	blog
9517	I'm starting to fray at the ends- the next step is to break- somethings gotta give and I'm pulling with all my might to keep everything together.	fear	blog
9518	In fact, last night my Mom asked me if I am scared of flying and going on our trip.	fear	blog
9519	10 kidnapped at Nigeria oil base	fear	newsheadline
9520	Experts: Fear likely shackled boy	fear	newsheadline
9521	Another apocalyptic vision last night: wandering through large rooms that are stuffy and crowded with people lying on the floor covered with sheets, most of them separate from each other.	fear	blog
9522	Evokes a little of the fear that parents have for the possible futures of their children -- and the sometimes bad choices mothers and fathers make in the interests of doing them good .	fear	moviereview
9523	Now me and Tyler are running the shop and I don't know if Tyler's even going to stay or not.	fear	blog
9524	That afternoon - *gulp* - Lawler came to observe me. When I heard she was coming, I spazzed, afraid that she might have an issue with the fact that I never, you know, handed in any of my internship forms.	fear	blog
9525	Creepy , authentic and dark .	fear	moviereview
9526	More intellectually scary than dramatically involving .	fear	moviereview
9527	I won't pay attention in class and miss assignments, I'm always afraid I'm going to forget to do something or something's gonna spring up on me and AAAAAAH.	fear	blog
9528	My cat, Roxie, is very nervous.	fear	blog
9529	stephen was a little abusive, mainly with words and feelings directed at me / to make me feel bad.	fear	blog
9530	Joe said the only sensation going through his body when he hit the ground was that he had to go to the bathroom badly.	fear	blog
9531	Another apocalyptic vision last night: wandering through large rooms that are stuffy and crowded with people lying on the floor covered with sheets, most of them separate from each other.	fear	blog
9532	Afghan poppy war alienates farmers	fear	newsheadline
9533	It's the pervasive spread of Big Brother Is Watching You that concerns me. Some people say we only have to put up with this for two more years while I say, Get me a job in Canada.	fear	blog
9534	But in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .	fear	moviereview
9535	And I'm afraid it could get ugly.	fear	blog
9536	But my beloved G.P., who usually just prescribes stuff for me over the phone, starts throwing around words like orthopedic, surgery, and x-rays and I start thinking, oh shit.	fear	blog
9537	Ukraine gas deal marred by fears	fear	newsheadline
9538	Beware of peanut butter pathogens	fear	newsheadline
9539	but that scares me even more.	fear	blog
9540	City sets up ice storm shelters	fear	newsheadline
9541	Mogadishu residents flee blasts	fear	newsheadline
9542	An effectively creepy , fear-inducing -LRB- not fear-reducing -RRB- film from Japanese director Hideo Nakata , who takes the superstitious curse on chain letters and actually applies it .	fear	moviereview
9543	I was just scared.	fear	blog
9544	Terror officials see Al Qaeda chiefs regaining power	fear	newsheadline
9545	I jump, shrieking a little before I realize it's only Kubik.	fear	blog
9546	Trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness .	fear	moviereview
9547	I'm worried that too many people, both in politics and out, don't appreciate the seriousness of the threat to American security and the evil of the enemy that faces us, Mr. Lieberman said at the Waterbury event.	fear	blog
9548	What if this isn't the right person for me and I'm making a huge mistake.	fear	blog
9549	I was beginning to worry I'de have to put it off for yet another term.	fear	blog
9550	im hearbroken /3.	fear	blog
9551	She is afraid to.	fear	blog
9552	The choice does seem quite  obvious to me.  But what if you knew you were gonna die, like possibly sooner than later, for whatever reason.	fear	blog
9553	So I kept walking straight, and the dog that crossed the street turned around and saw me and growled, I was like  oh shit Jorge, just keep walking.	fear	blog
9554	And the soul afraid of dying that never learns to live.	fear	blog
9555	It may be that we need to take a timeout when we feel these feelings to avoid a conflict.	fear	blog
9556	Chilling in its objective portrait of dreary , lost twenty-first century America .	fear	moviereview
9557	Women Face Greatest Threat of Violence at Home, Study Finds	fear	newsheadline
9558	Trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness .	fear	moviereview
9559	This is a harrowing movie about how parents know where all the buttons are , and how to push them .	fear	moviereview
9560	I also found out that Junior year, will, in fact, be a bitch.	fear	blog
9561	I was psyched.	fear	blog
9562	when I got home I was really nervous I hadn't talk to Gareth for 2 days because of college.	fear	blog
9563	A creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy .	fear	moviereview
9564	`` The Mothman Prophecies '' is a difficult film to shake from your conscience when night falls .	fear	moviereview
9565	`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .	fear	moviereview
9566	i don't want to make a mistake that i can't undo.	fear	blog
9567	All those tools, buzzing, blinding light in the face, and the doctor over you with a mask can't tell if his smiling or what.	fear	blog
9568	Don't be afraid to weigh in on the subject.	fear	blog
9569	They were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn .	fear	moviereview
9570	You begin to prepare yourself to hear bad news and immediately go into self preservation mode to plan out your next move.	fear	blog
9571	While I've got every faith in my employees abilities, I wouldn't like to think about what could happen if.	fear	blog
9572	"Squirrel jumps boy in park	 rabies suspected"	fear	newsheadline
9573	It haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it .	fear	moviereview
9574	Firms on alert for letter bombs	fear	newsheadline
9575	my paranoia really knows no bounds.	fear	blog
9576	Memo from Frankfurt: Germany relives 1970s terror as 2 seek release from jail	fear	newsheadline
9577	My mother was there for me the whole time while I was scared to death, losing consciousnes, and fearing for my life, and I will always remember that.	fear	blog
9578	but i don't want to admit that yet.	fear	blog
9579	Angel presents events partly from the perspective of Aurelie and Christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale .	fear	moviereview
9580	I'm not going to grow old gracefully.	fear	blog
9581	By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .	fear	moviereview
9582	If a horror movie 's primary goal is to frighten and disturb , then They works spectacularly well ... A shiver-inducing , nerve-rattling ride .	fear	moviereview
9583	Perhaps I'm being an alarmist, but the loss of privacy and personal freedom in the name of security SCARES me. I am fine with heightened security at airports.	fear	blog
9584	Bombers kill shoppers	fear	newsheadline
9585	My worst fears have been personified.	fear	blog
